participant_ID,program_ID,overall_engagement,overall_pre_interest
8204,8,3,3
8204,8,3,3
8204,8,3,3
8204,8,3,3
8204,8,3,3
8204,8,3,3
8204,8,3,3
8205,8,3.75,3.6666666666666665
8205,8,1.25,3.6666666666666665
8205,8,2.5,3.6666666666666665
8205,8,1.5,3.6666666666666665
8205,8,3.5,3.6666666666666665
8205,8,2,3.6666666666666665
8205,8,3.75,3.6666666666666665
8205,8,1.75,3.6666666666666665
8205,8,3.25,3.6666666666666665
8205,8,3.25,3.6666666666666665
8205,8,3.25,3.6666666666666665
8205,8,2.5,3.6666666666666665
8205,8,2,3.6666666666666665
8205,8,3,3.6666666666666665
8205,8,3,3.6666666666666665
8205,8,3,3.6666666666666665
8205,8,2.25,3.6666666666666665
8205,8,2.25,3.6666666666666665
8205,8,2.5,3.6666666666666665
8205,8,4,3.6666666666666665
8206,8,2.5,3
8206,8,2.5,3
8206,8,2.75,3
8206,8,3.25,3
8206,8,3,3
8206,8,3.5,3
8206,8,3,3
8206,8,2,3
8206,8,2.5,3
8206,8,2.5,3
8206,8,2,3
8206,8,2.25,3
8207,8,2.75,2.3333333333333335
8207,8,2.25,2.3333333333333335
8207,8,2.25,2.3333333333333335
8207,8,1,2.3333333333333335
8207,8,1,2.3333333333333335
8207,8,1,2.3333333333333335
8207,8,1,2.3333333333333335
8207,8,1,2.3333333333333335
8207,8,1,2.3333333333333335
8207,8,1,2.3333333333333335
8207,8,1,2.3333333333333335
8207,8,1,2.3333333333333335
8207,8,1,2.3333333333333335
8207,8,1,2.3333333333333335
8207,8,1,2.3333333333333335
8208,8,3,3.3333333333333335
8208,8,3,3.3333333333333335
8208,8,2.75,3.3333333333333335
8208,8,3,3.3333333333333335
8208,8,3.5,3.3333333333333335
8208,8,2,3.3333333333333335
8208,8,3,3.3333333333333335
8208,8,3.25,3.3333333333333335
8208,8,3.5,3.3333333333333335
8208,8,2.75,3.3333333333333335
8208,8,2.75,3.3333333333333335
8208,8,2.25,3.3333333333333335
8208,8,3,3.3333333333333335
8208,8,3,3.3333333333333335
8208,8,3,3.3333333333333335
8208,8,2.5,3.3333333333333335
8208,8,2.75,3.3333333333333335
8208,8,2.75,3.3333333333333335
8208,8,3,3.3333333333333335
8208,8,2.75,3.3333333333333335
8208,8,2.75,3.3333333333333335
8208,8,2.25,3.3333333333333335
8208,8,2.5,3.3333333333333335
8209,8,4,2.3333333333333335
8209,8,3.75,2.3333333333333335
8209,8,4,2.3333333333333335
8209,8,3.75,2.3333333333333335
8209,8,2.75,2.3333333333333335
8209,8,4,2.3333333333333335
8209,8,3,2.3333333333333335
8209,8,4,2.3333333333333335
8209,8,3.25,2.3333333333333335
8209,8,3.25,2.3333333333333335
8209,8,4,2.3333333333333335
8209,8,4,2.3333333333333335
8209,8,4,2.3333333333333335
8209,8,4,2.3333333333333335
8209,8,4,2.3333333333333335
8209,8,3.75,2.3333333333333335
8209,8,4,2.3333333333333335
8209,8,4,2.3333333333333335
8209,8,4,2.3333333333333335
8210,8,3.25,4
8210,8,3.25,4
8210,8,4,4
8210,8,4,4
8210,8,4,4
8210,8,4,4
8210,8,4,4
8210,8,3.5,4
8210,8,3,4
8210,8,4,4
8210,8,3.5,4
8210,8,3.25,4
8210,8,4,4
8210,8,3.75,4
8210,8,4,4
8210,8,3.5,4
8210,8,3.75,4
8210,8,3.25,4
8210,8,3.25,4
8210,8,4,4
8210,8,3,4
8210,8,3.75,4
8210,8,3,4
8210,8,3,4
8211,8,2.75,4
8211,8,3.75,4
8211,8,2.75,4
8211,8,2.75,4
8211,8,3,4
8211,8,3,4
8211,8,3.5,4
8211,8,3.25,4
8211,8,3.75,4
8211,8,3,4
8211,8,3.25,4
8211,8,3,4
8211,8,2,4
8211,8,2,4
8211,8,2.5,4
8211,8,2.5,4
8211,8,1.25,4
8212,8,3.25,3
8212,8,3.5,3
8212,8,3.75,3
8212,8,4,3
8212,8,4,3
8212,8,3.5,3
8212,8,1,3
8213,8,4,4
8213,8,1.75,4
8213,8,1,4
8213,8,1.5,4
8213,8,1,4
8213,8,1,4
8213,8,1,4
8213,8,1,4
8213,8,1,4
8213,8,1.25,4
8213,8,3,4
8213,8,1,4
8213,8,1.5,4
8213,8,1.75,4
8213,8,1,4
8213,8,1.75,4
8214,8,3.5,2.3333333333333335
8214,8,3,2.3333333333333335
8214,8,1,2.3333333333333335
8214,8,3.75,2.3333333333333335
8214,8,1.75,2.3333333333333335
8214,8,3.5,2.3333333333333335
8214,8,3.25,2.3333333333333335
8214,8,3.25,2.3333333333333335
8214,8,2.5,2.3333333333333335
8214,8,3.75,2.3333333333333335
8214,8,2.75,2.3333333333333335
8214,8,2.25,2.3333333333333335
8214,8,2.25,2.3333333333333335
8214,8,2.5,2.3333333333333335
8214,8,3,2.3333333333333335
8214,8,1.75,2.3333333333333335
8214,8,2.75,2.3333333333333335
8214,8,2.5,2.3333333333333335
8214,8,2.75,2.3333333333333335
8215,8,4,4
8215,8,4,4
8215,8,4,4
8215,8,4,4
8215,8,4,4
8215,8,4,4
8215,8,4,4
8215,8,4,4
8215,8,4,4
8215,8,4,4
8215,8,3.75,4
8215,8,4,4
8215,8,4,4
8215,8,4,4
8215,8,4,4
8215,8,4,4
8215,8,4,4
8215,8,4,4
8215,8,4,4
8216,8,1.75,2.6666666666666665
8216,8,1.25,2.6666666666666665
8216,8,2.5,2.6666666666666665
8216,8,4,2.6666666666666665
8216,8,1,2.6666666666666665
8216,8,1,2.6666666666666665
8216,8,4,2.6666666666666665
8216,8,3,2.6666666666666665
8216,8,1.5,2.6666666666666665
8216,8,2.25,2.6666666666666665
8216,8,1.75,2.6666666666666665
8216,8,1.5,2.6666666666666665
8216,8,2,2.6666666666666665
8216,8,1.5,2.6666666666666665
8216,8,1.75,2.6666666666666665
8216,8,1,2.6666666666666665
8216,8,1.75,2.6666666666666665
9217,9,4,3.3333333333333335
9217,9,3.75,3.3333333333333335
9217,9,3.75,3.3333333333333335
9217,9,3.75,3.3333333333333335
9217,9,3.25,3.3333333333333335
9217,9,4,3.3333333333333335
9217,9,2,3.3333333333333335
9217,9,3.75,3.3333333333333335
9217,9,3,3.3333333333333335
9217,9,2.75,3.3333333333333335
9217,9,2.75,3.3333333333333335
9217,9,2.75,3.3333333333333335
9217,9,2.75,3.3333333333333335
9217,9,2.75,3.3333333333333335
9217,9,3,3.3333333333333335
9217,9,2.75,3.3333333333333335
9217,9,3,3.3333333333333335
9217,9,2.75,3.3333333333333335
9217,9,3,3.3333333333333335
9217,9,3,3.3333333333333335
9217,9,3,3.3333333333333335
9217,9,3,3.3333333333333335
9217,9,3.5,3.3333333333333335
9217,9,3,3.3333333333333335
9218,9,3.75,2
9218,9,3.75,2
9218,9,4,2
9218,9,4,2
9218,9,2.75,2
9218,9,2.75,2
9218,9,4,2
9218,9,4,2
9218,9,3.5,2
9218,9,3.75,2
9218,9,2.75,2
9218,9,2.5,2
9218,9,2,2
9218,9,3.75,2
9218,9,4,2
9218,9,4,2
9218,9,4,2
9218,9,4,2
9218,9,4,2
9218,9,4,2
9218,9,4,2
9218,9,4,2
9218,9,3.25,2
9218,9,2.5,2
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9219,9,4,4
9220,9,3.25,NA
9220,9,3.75,NA
9220,9,4,NA
9220,9,4,NA
9220,9,4,NA
9220,9,2.5,NA
9220,9,3,NA
9220,9,1,NA
9220,9,3.5,NA
9220,9,3.5,NA
9220,9,4,NA
9220,9,4,NA
9220,9,3,NA
9220,9,1.5,NA
9220,9,2.75,NA
9220,9,1.25,NA
9220,9,3,NA
9221,9,2.5,2.3333333333333335
9221,9,3.25,2.3333333333333335
9221,9,2.75,2.3333333333333335
9221,9,3.5,2.3333333333333335
9221,9,2.25,2.3333333333333335
9221,9,3,2.3333333333333335
9221,9,2.75,2.3333333333333335
9221,9,3.25,2.3333333333333335
9221,9,2.5,2.3333333333333335
9221,9,2.25,2.3333333333333335
9221,9,2.75,2.3333333333333335
9221,9,3,2.3333333333333335
9221,9,1.75,2.3333333333333335
9221,9,3,2.3333333333333335
9221,9,2.75,2.3333333333333335
9221,9,2,2.3333333333333335
9221,9,2.75,2.3333333333333335
9221,9,3,2.3333333333333335
9221,9,2.75,2.3333333333333335
9221,9,1.75,2.3333333333333335
9239,9,2.75,2.6666666666666665
9239,9,3,2.6666666666666665
9239,9,3,2.6666666666666665
9239,9,3,2.6666666666666665
9239,9,3.5,2.6666666666666665
9239,9,3,2.6666666666666665
9239,9,2.75,2.6666666666666665
9239,9,3,2.6666666666666665
9239,9,2.75,2.6666666666666665
9239,9,4,2.6666666666666665
9239,9,3,2.6666666666666665
9239,9,3,2.6666666666666665
9239,9,3,2.6666666666666665
9239,9,4,2.6666666666666665
9239,9,3.25,2.6666666666666665
9239,9,3,2.6666666666666665
9224,9,3.5,1
9224,9,2.25,1
9224,9,1.5,1
9224,9,2.25,1
9224,9,2.75,1
9224,9,2.25,1
9224,9,2,1
9224,9,2.5,1
9224,9,2.5,1
9224,9,2.25,1
9224,9,2.75,1
9224,9,2.5,1
9224,9,2.5,1
9224,9,3,1
9224,9,2.75,1
9224,9,2.25,1
9224,9,2.75,1
9224,9,2.25,1
9224,9,3,1
9224,9,2.25,1
9224,9,2.75,1
9224,9,2.25,1
9224,9,2.25,1
9224,9,2.75,1
9225,9,3,3
9225,9,2.75,3
9225,9,3,3
9225,9,2.75,3
9225,9,2,3
9225,9,3,3
9225,9,1.25,3
9225,9,3.25,3
9225,9,2.75,3
9225,9,2.5,3
9225,9,2.5,3
9228,9,1.25,2
9228,9,1.25,2
9228,9,1.75,2
9228,9,1.75,2
9228,9,1.25,2
9228,9,1.75,2
9228,9,1.75,2
9228,9,1.5,2
9228,9,1,2
9228,9,1.5,2
9228,9,1.5,2
9228,9,2,2
9229,9,1,3.3333333333333335
9229,9,1.5,3.3333333333333335
9229,9,1.5,3.3333333333333335
9229,9,3,3.3333333333333335
9229,9,3,3.3333333333333335
9229,9,3,3.3333333333333335
9229,9,4,3.3333333333333335
9229,9,4,3.3333333333333335
9229,9,4,3.3333333333333335
9229,9,2.75,3.3333333333333335
9229,9,1.5,3.3333333333333335
9229,9,3,3.3333333333333335
9229,9,1,3.3333333333333335
9229,9,1.5,3.3333333333333335
9229,9,3.5,3.3333333333333335
9229,9,1,3.3333333333333335
9229,9,3,3.3333333333333335
9229,9,1,3.3333333333333335
9229,9,1,3.3333333333333335
9229,9,3,3.3333333333333335
9229,9,1,3.3333333333333335
9229,9,2,3.3333333333333335
9229,9,1,3.3333333333333335
9231,9,2.5,3
9231,9,3.5,3
9231,9,4,3
9231,9,3,3
9231,9,3.5,3
9231,9,2.25,3
9231,9,3.5,3
9231,9,3.25,3
9231,9,3.25,3
9231,9,3.75,3
9231,9,3,3
9231,9,3.75,3
9231,9,2.5,3
9231,9,3.75,3
9231,9,3.5,3
9231,9,2.75,3
9231,9,2.75,3
9231,9,3.75,3
9231,9,4,3
9231,9,3,3
9231,9,3.25,3
9231,9,2.5,3
9231,9,2.25,3
9231,9,2.75,3
9235,9,3.75,3
9235,9,3.5,3
9235,9,3,3
9235,9,3.75,3
9235,9,3.5,3
9235,9,3.25,3
9235,9,3.25,3
9235,9,3.5,3
9235,9,1,3
9235,9,1,3
9235,9,3,3
9235,9,3,3
9235,9,3.5,3
9235,9,3.75,3
9235,9,4,3
9235,9,3.75,3
9235,9,3.5,3
9235,9,4,3
9235,9,3.5,3
9235,9,3.75,3
9235,9,3.75,3
9235,9,3.5,3
9235,9,3.75,3
9235,9,3.75,3
9237,9,1,2
9237,9,3.75,2
9237,9,4,2
9237,9,4,2
9237,9,1,2
9237,9,2,2
9237,9,2.25,2
9237,9,4,2
9237,9,1,2
9237,9,1.5,2
9237,9,3.25,2
9237,9,3.25,2
9237,9,2.5,2
9237,9,2.25,2
9237,9,3.75,2
9237,9,2,2
9237,9,3.25,2
9237,9,3.5,2
9237,9,3.75,2
9237,9,4,2
9241,9,3.25,2
9241,9,3.75,2
9241,9,4,2
9241,9,4,2
9241,9,3,2
9241,9,3,2
9241,9,2.75,2
9241,9,3,2
9241,9,2.5,2
9241,9,2.75,2
9241,9,3.25,2
9241,9,2.75,2
9241,9,2.5,2
9241,9,3,2
9241,9,2.75,2
9241,9,2.75,2
9241,9,2.75,2
9241,9,3.75,2
9241,9,3,2
9241,9,3,2
9241,9,3,2
9241,9,4,2
9241,9,2.5,2
9241,9,3,2
9240,9,3.75,4
9240,9,4,4
9240,9,2.75,4
9240,9,3.25,4
9240,9,3.25,4
9240,9,4,4
9240,9,4,4
9240,9,3.5,4
9240,9,1,4
9240,9,1.25,4
9240,9,1.75,4
9240,9,3,4
9240,9,4,4
9240,9,4,4
9240,9,3.25,4
9240,9,3.75,4
9240,9,4,4
9240,9,2.5,4
9240,9,1,4
9240,9,3.25,4
9240,9,3.75,4
9240,9,3.5,4
9240,9,2.25,4
9240,9,2.75,4
9242,9,3.5,4
9242,9,3.5,4
9242,9,4,4
9242,9,3.25,4
9242,9,3.25,4
9242,9,4,4
9242,9,4,4
9242,9,4,4
9242,9,4,4
9242,9,3.25,4
9242,9,3.25,4
9242,9,3.25,4
9242,9,3.25,4
9242,9,4,4
9242,9,4,4
9242,9,4,4
9242,9,4,4
9242,9,4,4
9242,9,3.25,4
9242,9,3.25,4
9242,9,4,4
9242,9,3.25,4
9242,9,4,4
9242,9,3.25,4
9244,9,2,3
9244,9,2.5,3
9244,9,3,3
9244,9,3.25,3
9244,9,2,3
9244,9,2,3
9244,9,1.25,3
9244,9,3,3
9244,9,1.75,3
9244,9,2,3
9244,9,2.25,3
9244,9,2,3
9244,9,2.25,3
9244,9,2,3
9244,9,2,3
9244,9,2.25,3
9244,9,2.25,3
9244,9,2.5,3
9244,9,2,3
9244,9,2.25,3
9245,9,4,2.6666666666666665
9245,9,3.25,2.6666666666666665
9245,9,3,2.6666666666666665
9245,9,2.5,2.6666666666666665
9245,9,3.75,2.6666666666666665
9245,9,3.5,2.6666666666666665
9245,9,3.5,2.6666666666666665
9245,9,2.5,2.6666666666666665
9245,9,3,2.6666666666666665
9245,9,3.5,2.6666666666666665
9245,9,3.75,2.6666666666666665
9245,9,3.5,2.6666666666666665
9245,9,3.5,2.6666666666666665
9245,9,4,2.6666666666666665
9246,9,3.5,3.6666666666666665
9246,9,2.5,3.6666666666666665
9246,9,2.75,3.6666666666666665
9246,9,2.5,3.6666666666666665
9246,9,2.25,3.6666666666666665
9246,9,2.75,3.6666666666666665
9246,9,2.25,3.6666666666666665
9246,9,2.25,3.6666666666666665
9246,9,3.5,3.6666666666666665
9246,9,3.75,3.6666666666666665
9246,9,2.5,3.6666666666666665
9246,9,2.75,3.6666666666666665
9246,9,2.75,3.6666666666666665
9246,9,1.75,3.6666666666666665
9246,9,2.75,3.6666666666666665
9246,9,2.75,3.6666666666666665
9246,9,2.5,3.6666666666666665
10248,10,2.5,2.6666666666666665
10248,10,3.75,2.6666666666666665
10248,10,3.75,2.6666666666666665
10248,10,3.25,2.6666666666666665
10248,10,3.75,2.6666666666666665
10248,10,4,2.6666666666666665
10248,10,4,2.6666666666666665
10248,10,1.75,2.6666666666666665
10248,10,1.75,2.6666666666666665
10248,10,3,2.6666666666666665
10248,10,2.25,2.6666666666666665
10248,10,1.5,2.6666666666666665
10248,10,3.75,2.6666666666666665
10248,10,3.25,2.6666666666666665
10248,10,3.75,2.6666666666666665
10248,10,2.25,2.6666666666666665
10248,10,1.75,2.6666666666666665
10248,10,1.75,2.6666666666666665
10248,10,2.5,2.6666666666666665
10248,10,2.5,2.6666666666666665
10248,10,3.25,2.6666666666666665
10249,10,1,3.6666666666666665
10249,10,3,3.6666666666666665
10249,10,3.25,3.6666666666666665
10299,10,2.5,NA
10299,10,3.5,NA
10299,10,3,NA
10299,10,3,NA
10299,10,3,NA
10299,10,1,NA
10299,10,3.5,NA
10299,10,3,NA
10299,10,3,NA
10299,10,3.25,NA
10299,10,3.5,NA
10299,10,2.5,NA
10299,10,2.5,NA
10299,10,4,NA
10299,10,3.5,NA
10299,10,3,NA
10299,10,2.5,NA
10299,10,2.5,NA
10299,10,1.75,NA
10299,10,2.75,NA
10251,10,1.75,4
10251,10,3,4
10251,10,3,4
10251,10,3,4
10251,10,3,4
10251,10,3,4
10251,10,3,4
10251,10,3,4
10251,10,3,4
10251,10,3,4
10251,10,3,4
10251,10,3,4
10251,10,3,4
10251,10,3,4
10251,10,3,4
10251,10,3,4
10251,10,3,4
10252,10,2.5,3.6666666666666665
10252,10,4,3.6666666666666665
10252,10,4,3.6666666666666665
10252,10,4,3.6666666666666665
10252,10,4,3.6666666666666665
10252,10,4,3.6666666666666665
10252,10,4,3.6666666666666665
10252,10,4,3.6666666666666665
10252,10,3.25,3.6666666666666665
10252,10,4,3.6666666666666665
10252,10,4,3.6666666666666665
10252,10,4,3.6666666666666665
10252,10,3.75,3.6666666666666665
10252,10,4,3.6666666666666665
10252,10,3.75,3.6666666666666665
10252,10,4,3.6666666666666665
10252,10,3.25,3.6666666666666665
10252,10,3.75,3.6666666666666665
10252,10,3.75,3.6666666666666665
10252,10,2.5,3.6666666666666665
10252,10,3.75,3.6666666666666665
10252,10,3.5,3.6666666666666665
10252,10,3.5,3.6666666666666665
10253,10,1,2.3333333333333335
10253,10,4,2.3333333333333335
10253,10,4,2.3333333333333335
10253,10,4,2.3333333333333335
10253,10,4,2.3333333333333335
10253,10,4,2.3333333333333335
10253,10,4,2.3333333333333335
10253,10,4,2.3333333333333335
10253,10,4,2.3333333333333335
10253,10,4,2.3333333333333335
10253,10,4,2.3333333333333335
10253,10,4,2.3333333333333335
10253,10,4,2.3333333333333335
10253,10,4,2.3333333333333335
10253,10,4,2.3333333333333335
10253,10,4,2.3333333333333335
10253,10,4,2.3333333333333335
10255,10,3,1
10255,10,1.75,1
10255,10,3,1
10255,10,3.5,1
10255,10,2.5,1
10255,10,2.5,1
10255,10,2.5,1
10257,10,1.25,3.3333333333333335
10257,10,3,3.3333333333333335
10257,10,2.5,3.3333333333333335
10257,10,3,3.3333333333333335
10257,10,2.5,3.3333333333333335
10257,10,2.25,3.3333333333333335
10257,10,2.25,3.3333333333333335
10257,10,2.5,3.3333333333333335
10257,10,1.75,3.3333333333333335
10257,10,2.75,3.3333333333333335
10257,10,2.75,3.3333333333333335
10258,10,2.75,1
10258,10,2.75,1
10258,10,2.5,1
10258,10,2.75,1
10258,10,2.75,1
10258,10,3,1
10258,10,3,1
10258,10,2,1
10259,10,3.75,2
10259,10,3.5,2
10259,10,3.75,2
10259,10,3.5,2
10259,10,4,2
10259,10,3.75,2
10259,10,3.5,2
10259,10,4,2
10259,10,3.5,2
10259,10,4,2
10259,10,4,2
10260,10,4,3
10260,10,4,3
10260,10,4,3
10260,10,4,3
10260,10,4,3
10260,10,4,3
10260,10,4,3
10260,10,4,3
10260,10,4,3
10260,10,4,3
10260,10,4,3
10260,10,4,3
10260,10,4,3
10261,10,2.75,2.3333333333333335
10261,10,3.75,2.3333333333333335
10261,10,3.75,2.3333333333333335
10261,10,3.75,2.3333333333333335
10261,10,2.5,2.3333333333333335
10262,10,3.75,2.6666666666666665
10262,10,3,2.6666666666666665
10262,10,3,2.6666666666666665
10262,10,2.5,2.6666666666666665
10262,10,2.5,2.6666666666666665
10262,10,3.75,2.6666666666666665
10262,10,3,2.6666666666666665
10262,10,2.75,2.6666666666666665
10262,10,2.5,2.6666666666666665
10262,10,2.5,2.6666666666666665
10262,10,2.5,2.6666666666666665
10262,10,2.75,2.6666666666666665
10262,10,2.75,2.6666666666666665
10262,10,2.5,2.6666666666666665
10262,10,2.75,2.6666666666666665
10262,10,2.5,2.6666666666666665
10262,10,2.25,2.6666666666666665
10262,10,2.75,2.6666666666666665
10263,10,1.75,2.3333333333333335
10263,10,1.75,2.3333333333333335
10263,10,2.25,2.3333333333333335
10263,10,3.25,2.3333333333333335
10263,10,2.75,2.3333333333333335
10263,10,2.75,2.3333333333333335
10263,10,2.25,2.3333333333333335
10263,10,2.75,2.3333333333333335
10263,10,2.75,2.3333333333333335
10263,10,1,2.3333333333333335
10263,10,3.5,2.3333333333333335
10263,10,1,2.3333333333333335
10263,10,1.25,2.3333333333333335
10263,10,2.25,2.3333333333333335
10263,10,1.75,2.3333333333333335
10265,10,3,2
10265,10,4,2
10265,10,3,2
10265,10,4,2
10265,10,4,2
10265,10,4,2
10265,10,4,2
10266,10,2,3.3333333333333335
10266,10,3.25,3.3333333333333335
10266,10,3.25,3.3333333333333335
10266,10,3.75,3.3333333333333335
10267,10,1,1.6666666666666667
10267,10,3.5,1.6666666666666667
10267,10,3,1.6666666666666667
10267,10,3.75,1.6666666666666667
10267,10,2,1.6666666666666667
10267,10,2.25,1.6666666666666667
10267,10,1.75,1.6666666666666667
10267,10,2.5,1.6666666666666667
10267,10,2.5,1.6666666666666667
10267,10,2.25,1.6666666666666667
10267,10,1.5,1.6666666666666667
10267,10,3,1.6666666666666667
10267,10,2.25,1.6666666666666667
10267,10,3,1.6666666666666667
10267,10,2,1.6666666666666667
10267,10,3,1.6666666666666667
10267,10,3,1.6666666666666667
10267,10,3,1.6666666666666667
10267,10,2.5,1.6666666666666667
10267,10,3,1.6666666666666667
10267,10,3,1.6666666666666667
10267,10,3,1.6666666666666667
10267,10,3,1.6666666666666667
10268,10,2,2.3333333333333335
10268,10,2.5,2.3333333333333335
10268,10,1.75,2.3333333333333335
10268,10,2.75,2.3333333333333335
10268,10,3,2.3333333333333335
10268,10,3,2.3333333333333335
10268,10,3,2.3333333333333335
10268,10,2.5,2.3333333333333335
10268,10,2.75,2.3333333333333335
10268,10,3,2.3333333333333335
10268,10,2.5,2.3333333333333335
10268,10,3,2.3333333333333335
10268,10,2.75,2.3333333333333335
10268,10,3,2.3333333333333335
10268,10,3,2.3333333333333335
10268,10,3,2.3333333333333335
10268,10,2.5,2.3333333333333335
10268,10,2,2.3333333333333335
10268,10,3,2.3333333333333335
10268,10,2,2.3333333333333335
10269,10,3.75,1.3333333333333333
10269,10,4,1.3333333333333333
10269,10,3.25,1.3333333333333333
10269,10,1.75,1.3333333333333333
10269,10,3.25,1.3333333333333333
10269,10,4,1.3333333333333333
10270,10,3,NA
10270,10,3,NA
10270,10,2,NA
10270,10,3,NA
10270,10,4,NA
10270,10,3.75,NA
10270,10,1,NA
10270,10,3.75,NA
10270,10,2.75,NA
10270,10,3,NA
10270,10,3.75,NA
10270,10,4,NA
10270,10,1.25,NA
10270,10,4,NA
10270,10,3.25,NA
10270,10,4,NA
10271,10,1.75,2.6666666666666665
10271,10,4,2.6666666666666665
10271,10,3.75,2.6666666666666665
10271,10,3.25,2.6666666666666665
10271,10,3.5,2.6666666666666665
10271,10,3.25,2.6666666666666665
10271,10,3.75,2.6666666666666665
10271,10,3,2.6666666666666665
10271,10,1,2.6666666666666665
10271,10,3,2.6666666666666665
10271,10,3,2.6666666666666665
10271,10,3,2.6666666666666665
10272,10,3,NA
10272,10,3,NA
10272,10,4,NA
10272,10,4,NA
10272,10,3.75,NA
10272,10,4,NA
10273,10,1.75,NA
10273,10,1,NA
10273,10,3,NA
10273,10,2,NA
10274,10,2.75,3
10274,10,2.75,3
10274,10,2.75,3
10274,10,2.5,3
10274,10,2.5,3
10274,10,3,3
10274,10,2.5,3
10274,10,3,3
10274,10,2.75,3
10274,10,3,3
10274,10,4,3
10274,10,1,3
10274,10,2.75,3
10274,10,3.25,3
10274,10,2,3
10275,10,1,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
10275,10,4,NA
4277,4,2.25,4
4277,4,2.25,4
4277,4,2.5,4
4277,4,2.25,4
4277,4,2,4
4277,4,2,4
4277,4,2.25,4
4277,4,2,4
4277,4,2,4
4277,4,2,4
4277,4,2,4
4277,4,2.5,4
4277,4,2,4
4277,4,1.25,4
4277,4,1.75,4
4277,4,2,4
4277,4,2,4
4277,4,2,4
4277,4,2,4
4277,4,2.25,4
4278,4,3.5,4
4278,4,4,4
4278,4,4,4
4279,4,1.5,3.6666666666666665
4279,4,2.25,3.6666666666666665
4279,4,2.25,3.6666666666666665
4279,4,1.5,3.6666666666666665
4279,4,1.75,3.6666666666666665
4279,4,2.5,3.6666666666666665
4279,4,2,3.6666666666666665
4279,4,1.5,3.6666666666666665
4279,4,2,3.6666666666666665
4279,4,2,3.6666666666666665
4279,4,3,3.6666666666666665
4279,4,2,3.6666666666666665
4279,4,1,3.6666666666666665
4279,4,1.75,3.6666666666666665
4279,4,1.75,3.6666666666666665
4279,4,2.75,3.6666666666666665
4279,4,2.75,3.6666666666666665
4279,4,2.75,3.6666666666666665
4279,4,2.75,3.6666666666666665
